X,Y
31.949899799599198,-0.16070103519093748
32.14829659318637,-0.09961777010776358
32.34669338677355,-0.17523947503026607
32.545090180360724,-0.18933402504047875
32.743486973947896,-0.1385593144187193
32.941883767535074,-0.07296260111700681
33.140280561122246,-0.2970233637957117
33.33867735470942,-0.031368240800318095
33.5370741482966,-0.1710036375076635
33.73547094188377,-0.07248053354531644
33.93386773547094,-0.18001172793335965
34.13226452905812,-0.3194871492261893
34.33066132264529,-0.1676102511403492
34.52905811623246,-0.08321053567131859
34.72745490981964,-0.20716560622011276
34.92585170340681,-0.13361037483177132
35.124248496993985,-0.06471450766982242
35.322645290581164,-0.015705216757731427
35.521042084168336,-0.06736311134803336
35.719438877755515,-0.05323913099500857
35.91783567134269,0.020827711534980503
36.11623246492986,-0.14199367478953875
36.31462925851704,-0.1134326818891538
36.51302605210421,-0.039764531266158136
36.71142284569138,-0.23937671086257278
36.90981963927856,-0.1806225878556228
37.10821643286573,-0.09966646981328317
37.3066132264529,-0.0564762484918222
37.50501002004008,-0.06287445773289155
37.703406813627254,0.014783466097576275
37.90180360721443,-0.03149450662551616
38.100200400801604,-0.16704690372209724
38.298597194388776,-0.003379364913425678
38.496993987975955,-0.16658260911962122
38.69539078156313,-0.09073232486350602
38.8937875751503,-0.17111822380023423
39.09218436873748,-0.12302431167279347
39.29058116232465,0.04456136636319416
39.48897795591182,-0.01674701408170394
39.687374749499,-0.10344050904988336
39.88577154308617,-0.053388973319589625
40.08416833667335,0.02865892404211498
40.28256513026052,0.00023476025785762467
40.480961923847694,-0.12537610889991418
40.67935871743487,-0.08636255954077944
40.877755511022045,0.06513560871791216
41.07615230460922,-0.08129356981621196
41.274549098196395,-0.059081509271159724
41.47294589178357,-0.09061367489963026
41.67134268537074,-0.03626808490028882
41.86973947895792,-0.06947367341362853
42.06813627254509,-0.07563294412569761
42.26653306613227,-0.16591553917518623
42.46492985971944,0.11094679417659317
42.66332665330661,-0.12393458434107822
42.86172344689379,0.0007542307483860006
43.06012024048096,-0.08503830148256479
43.258517034068134,-0.020003597097827085
43.45691382765531,-0.04276964380086467
43.655310621242485,-0.0659645567419647
43.85370741482966,-0.06957025768024455
44.052104208416836,-0.05790662027899415
44.25050100200401,-0.030833580558633673
44.448897795591186,-0.0812203155829194
44.64729458917836,-0.02000596989761895
44.84569138276553,-0.08790569133385939
45.04408817635271,0.005781816431106576
45.24248496993988,-0.04089355061565044
45.44088176352705,-0.05664289437019942
45.63927855711423,-0.0911796558157604
45.8376753507014,-0.054759556632448685
46.036072144288575,-0.1845626949675078
46.234468937875754,0.028112118841869677
46.432865731462925,-0.07846482863299767
46.631262525050104,-0.06537854580221306
46.829659318637276,-0.05018400039908691
47.02805611222445,-0.16284386108085191
47.22645290581163,-0.044000553549336886
47.4248496993988,0.08390352895242503
47.62324649298597,0.038518424836933185
47.82164328657315,0.11502908786367236
48.02004008016032,-0.029897384313644536
48.21843687374749,-0.08667141206602408
48.41683366733467,0.07084682453331238
48.61523046092184,0.0244492091718181
48.81362725450902,-0.044928180871896754
49.012024048096194,-0.06789930954907228
49.210420841683366,-0.08549638808167032
49.408817635270545,0.09990728230159018
49.607214428857716,-0.04961562142320105
49.80561122244489,-0.027455361297274036
50.00400801603207,-0.10948536058871629
50.20240480961924,-0.057819758402961566
50.40080160320641,0.0942405212415515
50.59919839679359,0.0774635145505192
50.79759519038076,-0.04958105701742044
50.99599198396794,-0.023403853059917698
51.19438877755511,-0.0644449138639205
51.392785571142284,-0.09894543724317112
51.59118236472946,0.10906715092631825
51.789579158316634,-0.07463846381173583
51.987975951903806,0.08181678934932317
52.186372745490985,0.0012491224457318525
52.38476953907816,-0.002890740521404988
52.58316633266533,-0.08174278439646153
52.78156312625251,-0.03756091476982165
52.97995991983968,-0.08841793747272644
53.17835671342686,-0.04176340907349021
53.37675350701403,-0.09303319062277006
53.5751503006012,0.03957952319770791
53.77354709418838,0.08916262775738278
53.97194388777555,-0.056192089099177445
54.170340681362724,-0.03117257943130416
54.3687374749499,0.05162326182603667
54.567134268537075,0.11488651096463129
54.765531062124246,0.09304667577000031
54.963927855711425,0.10927281249573718
55.1623246492986,-0.023989717291026644
55.360721442885776,0.04860813838956825
55.55911823647295,-0.08826188557002683
55.75751503006012,0.04806192433143246
55.9559118236473,0.2392757542473838
56.15430861723447,-0.016972223804658005
56.35270541082164,-0.09129555022521718
56.55110220440882,0.07355777549538557
56.74949899799599,-0.03523870186470733
56.947895791583164,-0.21921764327841411
57.14629258517034,-0.02606882739400625
57.344689378757515,-0.019686988667293286
57.543086172344694,-0.004506956960249807
57.741482965931866,0.003157933984798581
57.93987975951904,0.051163221807566814
58.138276553106216,-0.03840394233531401
58.33667334669339,0.031138750647753233
58.53507014028056,-0.0284397456376947
58.73346693386774,0.0575738584866306
58.93186372745491,0.12969963078821117
59.13026052104208,0.007009866348149931
59.32865731462926,0.060572460533362724
59.52705410821643,-0.08429125629994619
59.72545090180361,-0.019300987583809995
59.92384769539078,-0.029619882312978463
60.122244488977955,-0.07471565265314516
60.320641282565134,0.11759485899985461
60.519038076152306,0.016990467466086595
60.71743486973948,-0.09027311153345703
60.91583166332666,0.02786641565392418
61.11422845691383,0.048400891694459776
61.312625250501,0.02993899774090883
61.51102204408818,-0.14491939029277626
61.70941883767535,0.05332160160883718
61.90781563126253,0.07885629638468719
62.1062124248497,-0.04388579190110663
62.30460921843687,0.027752728801577503
62.50300601202405,0.11097263880660925
62.701402805611224,0.10149533965604456
62.899799599198396,0.005518312623231553
63.098196392785574,0.0456060155695024
63.296593186372746,0.02562714669457608
63.49498997995992,-0.020127833678238338
63.6933867735471,-0.1126967674462796
63.89178356713427,-0.00029056497068636646
64.09018036072145,0.090827407020099
64.28857715430863,-0.07905778128943244
64.48697394789579,-0.10354595416545573
64.68537074148297,0.13126786627236806
64.88376753507015,-0.02460145832970441
65.08216432865731,0.10931489373052317
65.28056112224449,0.17345682129077256
65.47895791583167,-0.19978374147137523
65.67735470941884,0.028743121149297557
65.87575150300601,0.22890596623936538
66.0741482965932,0.00135458610038567
66.27254509018036,-0.07731322820297754
66.47094188376754,0.06986338432306119
66.66933867735472,0.30430230825581067
66.86773547094188,0.026269481647971025
67.06613226452906,0.05930871956133838
67.26452905811624,0.09574856415531666
67.4629258517034,-0.037980423495936784
67.66132264529058,0.09577803902949343
67.85971943887776,0.2664676436590398
68.05811623246493,0.10521002525772345
68.2565130260521,-0.05411949613480711
68.45490981963928,-0.03654473907104312
68.65330661322645,0.20319256935611946
68.85170340681363,-0.038343004956645624
69.0501002004008,-0.10633979338371048
69.24849699398797,0.12434782282876797
69.44689378757515,0.09344788835091644
69.64529058116233,0.060515762612628685
69.8436873747495,-0.15143450623959942
70.04208416833667,0.025872951468917292
70.24048096192385,0.08811659599508526
70.43887775551103,-0.0020927433380050556
70.6372745490982,0.11054634862904443
70.83567134268537,-0.10040138371450873
71.03406813627255,0.12465011434429428
71.23246492985972,0.05946036868810997
71.4308617234469,0.21549785491917087
71.62925851703407,-0.003186131531047104
71.82765531062124,0.06682125521260421
72.02605210420842,0.14926418747968886
72.2244488977956,-0.004165282288345826
72.42284569138276,0.1852953008195376
72.62124248496994,0.036180672519011144
72.81963927855712,0.07956645607444343
73.01803607214428,-0.005783581787990766
73.21643286573146,-0.1792906209137897
73.41482965931864,0.008170658166855013
73.6132264529058,-0.12366488671168033
73.81162324649299,-0.056976476425489836
74.01002004008016,-0.020869378066842262
74.20841683366734,0.002135219037072013
74.40681362725451,-0.07174357576490195
74.60521042084169,-0.06933935631683301
74.80360721442887,-0.10573409762824276
75.00200400801603,-0.06905195791769075
75.20040080160321,0.0863266425627064
75.39879759519039,-0.011438504808171872
75.59719438877755,0.005462954573411609
75.79559118236473,0.005738096628571096
75.99398797595191,0.31082840349127655
76.19238476953907,0.18444211822771275
76.39078156312625,0.04694916884156107
76.58917835671343,-0.06641274105858994
76.7875751503006,0.005014892078543505
76.98597194388778,-0.055054415080543956
77.18436873747495,0.02217577928146647
77.38276553106212,0.08335569450419497
77.5811623246493,-0.03511792633580279
77.77955911823648,0.09401152733629062
77.97795591182364,0.20493782130238722
78.17635270541082,0.046554814534619626
78.374749498998,-0.07167759039999692
78.57314629258518,0.03590453785489573
78.77154308617234,0.117996122655731
78.96993987975952,0.010571843264362286
79.1683366733467,0.12792679112134742
79.36673346693387,0.06385380448215093
79.56513026052104,0.1636277255034508
79.76352705410822,0.020110324332158445
79.96192384769539,0.4150377785139606
80.16032064128257,0.16469493645842942
80.35871743486975,-0.007636095931716852
80.55711422845691,0.08483789535779926
80.75551102204409,0.07860381372228092
80.95390781563127,0.0008066955198649181
81.15230460921843,0.14938543254489486
81.35070140280561,-0.11049493145398886
81.54909819639279,0.07577492007022084
81.74749498997996,0.11545033561781372
81.94589178356713,-0.06390638363556417
82.14428857715431,0.0006438908699746629
82.34268537074148,0.11562093170642848
82.54108216432866,0.04488493293627523
82.73947895791584,0.07953635255858155
82.93787575150301,0.15335025529963842
83.13627254509018,0.12702992388470852
83.33466933867736,0.11602773706495327
83.53306613226454,0.05050031232468847
83.7314629258517,0.1500554715610882
83.92985971943888,-0.044577121095523836
84.12825651302606,0.04282070093058383
84.32665330661322,0.07091937824766144
84.5250501002004,0.038427901154318
84.72344689378758,0.17050349751353644
84.92184368737475,0.09156757595330645
85.12024048096193,0.10471734779067968
85.3186372745491,-0.07377216295212327
85.51703406813627,0.07706583478685095
85.71543086172345,0.05112805994641746
85.91382765531063,-0.02007448988209351
86.11222444889779,0.2009121625526028
86.31062124248497,0.08815926939263319
86.50901803607215,0.1437889806311383
86.70741482965931,0.06950174128708204
86.90581162324649,0.15859707348003685
87.10420841683367,0.07827199199373103
87.30260521042085,0.15629650942965057
87.50100200400801,0.11086928120876108
87.6993987975952,-0.047988011410196346
87.89779559118237,-0.031567962275481226
88.09619238476954,-0.004234018393686631
88.29458917835672,0.17005344472293643
88.4929859719439,0.07974164112346925
88.69138276553106,0.18341063304428484
88.88977955911824,0.158202026824344
89.08817635270542,0.07364158380346941
89.28657314629258,0.17772419448632776
89.48496993987976,0.14210183841684718
89.68336673346694,0.22106259764697217
89.8817635270541,-0.004685788033763516
90.08016032064128,0.02304663631519569
90.27855711422846,0.07951683728120972
90.47695390781563,0.14826832887711866
90.6753507014028,0.19599210099647685
90.87374749498998,0.0879351482371442
91.07214428857715,0.1711688462857413
91.27054108216433,0.17396481004390224
91.46893787575151,0.2504230294875214
91.66733466933869,0.1692253572330547
91.86573146292585,-0.10415587899062487
92.06412825651303,0.04326620810543705
92.26252505010021,-0.01810802248521086
92.46092184368737,0.1681469539819342
92.65931863727455,0.06843136996825672
92.85771543086173,0.12084476364665375
93.0561122244489,0.07788348980907178
93.25450901803607,0.18970981854622526
93.45290581162325,-0.009953144661687813
93.65130260521042,0.315225021622381
93.8496993987976,-0.08084273017149282
94.04809619238478,0.03907119412873761
94.24649298597194,0.2080600484718239
94.44488977955912,-0.049373903852681075
94.6432865731463,0.11936564029230659
94.84168336673346,-0.0029867224806767456
95.04008016032064,0.17511582935587355
95.23847695390782,0.08021028098218014
95.43687374749499,0.17936946148048788
95.63527054108216,0.08826837889360957
95.83366733466934,0.017951008020692452
96.03206412825652,0.11019227611437771
96.23046092184369,0.27790103582727227
96.42885771543087,0.09642615013732525
96.62725450901804,0.05209429673429076
96.82565130260521,0.028309572526539067
97.02404809619239,0.1642502400343371
97.22244488977957,0.04245870269821081
97.42084168336673,0.07562616596622768
97.61923847695391,0.10646813662006373
97.81763527054109,0.16487185388044912
98.01603206412825,0.1092762535051411
98.21442885771543,0.20137761118519593
98.41282565130261,0.19162900632840607
98.61122244488978,0.048849608106585486
98.80961923847696,0.07022025489476408
99.00801603206413,-0.0103843384669597
99.2064128256513,0.14727639967420914
99.40480961923848,0.05581485993284145
99.60320641282566,0.19743039718941477
99.80160320641282,0.04437361708156215
100.0,-0.09242369743425202
